zone_id,date,traffic_congestion
Z167,2025-02-27,L
Z167,2025-02-28,
Z167,2025-03-01,M
Z167,2025-03-02,M
Z167,2025-03-03,H
Z167,2025-03-04,M
Z167,2025-03-05,L
Z167,2025-03-06,M
Z167,2025-03-07,M
Z167,2025-03-08,H
Z167,2025-03-09,
Z167,2025-03-10,L
Z167,2025-03-11,H
Z167,2025-03-12,L
Z167,2025-03-13,H
Z167,2025-03-14,L
Z167,2025-03-15,H
Z167,2025-03-16,L
Z167,2025-03-17,M
Z167,2025-03-18,L
Z167,2025-03-19,M
Z167,2025-03-20,L
Z167,2025-03-21,M
Z167,2025-03-22,L
Z167,2025-03-23,H
Z167,2025-03-24,L
Z167,2025-03-25,H
Z167,2025-03-26,L
Z167,2025-03-27,L
Z167,2025-03-28,H
Z167,2025-03-29,M
Z167,2025-03-30,L
Z167,2025-03-31,L
Z168,2025-01-01,L
Z168,2025-01-02,H
Z168,2025-01-03,L
Z168,2025-01-04,H
Z168,2025-01-05,
Z168,2025-01-06,H
Z168,2025-01-07,M
Z168,2025-01-08,M
Z168,2025-01-09,H
Z168,2025-01-10,M
Z168,2025-01-11,
Z168,2025-01-12,L
Z168,2025-01-13,L
Z168,2025-01-14,H
Z168,2025-01-15,L
Z168,2025-01-16,H
Z168,2025-01-17,M
Z168,2025-01-18,L
Z168,2025-01-19,L
Z168,2025-01-20,H
Z168,2025-01-21,H
Z168,2025-01-22,M
Z168,2025-01-23,L
Z168,2025-01-24,L
Z168,2025-01-25,H
Z168,2025-01-26,M
Z168,2025-01-27,H
Z168,2025-01-28,M
Z168,2025-01-29,L
Z168,2025-01-30,M
Z168,2025-01-31,M
Z168,2025-02-01,M
Z168,2025-02-02,H
Z168,2025-02-03,M
Z168,2025-02-04,
Z168,2025-02-05,L
Z168,2025-02-06,M
Z168,2025-02-07,H
Z168,2025-02-08,L
Z168,2025-02-09,H
Z168,2025-02-10,H
Z168,2025-02-11,H
Z168,2025-02-12,H
Z168,2025-02-13,L
Z168,2025-02-14,L
Z168,2025-02-15,H
Z168,2025-02-16,L
Z168,2025-02-17,L
Z168,2025-02-18,H
Z168,2025-02-19,L
Z168,2025-02-20,L
Z168,2025-02-21,L
Z168,2025-02-22,H
Z168,2025-02-23,M
Z168,2025-02-24,L
Z168,2025-02-25,M
Z168,2025-02-26,H
Z168,2025-02-27,L
Z168,2025-02-28,M
Z168,2025-03-01,M
Z168,2025-03-02,L
Z168,2025-03-03,M
Z168,2025-03-04,M
Z168,2025-03-05,M
Z168,2025-03-06,L
Z168,2025-03-07,M
Z168,2025-03-08,M
Z168,2025-03-09,L
Z168,2025-03-10,L
Z168,2025-03-11,H
Z168,2025-03-12,H
Z168,2025-03-13,M
Z168,2025-03-14,L
Z168,2025-03-15,M
Z168,2025-03-16,M
Z168,2025-03-17,L
Z168,2025-03-18,
Z168,2025-03-19,M
Z168,2025-03-20,L
Z168,2025-03-21,M
Z168,2025-03-22,L
Z168,2025-03-23,L
Z168,2025-03-24,H
Z168,2025-03-25,L
Z168,2025-03-26,L
Z168,2025-03-27,l
Z168,2025-03-28,
Z168,2025-03-29,M
Z168,2025-03-30,M
Z168,2025-03-31,M
Z169,2025-01-01,
Z169,2025-01-02,M
Z169,2025-01-03,
Z169,2025-01-04,L
Z169,2025-01-05,L
Z169,2025-01-06,L
Z169,2025-01-07,M
Z169,2025-01-08,L
Z169,2025-01-09,H
Z169,2025-01-10,m
Z169,2025-01-11,L
Z169,2025-01-12,M
Z169,2025-01-13,M
Z169,2025-01-14,L
Z169,2025-01-15,L
Z169,2025-01-16,H
Z169,2025-01-17,H
Z169,2025-01-18,
Z169,2025-01-19,L
Z169,2025-01-20,L
Z169,2025-01-21,M
Z169,2025-01-22,M
Z169,2025-01-23,M
Z169,2025-01-24,H
Z169,2025-01-25,M
Z169,2025-01-26,L
Z169,2025-01-27,L
Z169,2025-01-28,H
Z169,2025-01-29,M
Z169,2025-01-30,M
Z169,2025-01-31,L
Z169,2025-02-01,L
Z169,2025-02-02,L
Z169,2025-02-03,H
Z169,2025-02-04,M
Z169,2025-02-05,L
Z169,2025-02-06,M
Z169,2025-02-07,L
Z169,2025-02-08,L
Z169,2025-02-09,
Z169,2025-02-10,M
Z169,2025-02-11,L
Z169,2025-02-12,L
Z169,2025-02-13,M
Z169,2025-02-14,L
Z169,2025-02-15,M
Z169,2025-02-16,M
Z169,2025-02-17,M
Z169,2025-02-18,L
Z169,2025-02-19,M
Z169,2025-02-20,L
Z169,2025-02-21,M
Z169,2025-02-22,L
Z169,2025-02-23,L
Z169,2025-02-24,M
Z169,2025-02-25,L
Z169,2025-02-26,L
Z169,2025-02-27,H
Z169,2025-02-28,M
Z169,2025-03-01,H
Z169,2025-03-02,L
Z169,2025-03-03,M
Z169,2025-03-04,M
Z169,2025-03-05,M
Z169,2025-03-06,L
Z169,2025-03-07,L
Z169,2025-03-08,L
Z169,2025-03-09,M
Z169,2025-03-10,L
Z169,2025-03-11,l
Z169,2025-03-12,L
Z169,2025-03-13,M
Z169,2025-03-14,M
Z169,2025-03-15,L
Z169,2025-03-16,M
Z169,2025-03-17,L
Z169,2025-03-18,M
Z169,2025-03-19,M
Z169,2025-03-20,M
Z169,2025-03-21,H
Z169,2025-03-22,L
Z169,2025-03-23,H
Z169,2025-03-24,L
Z169,2025-03-25,M
Z169,2025-03-26,
Z169,2025-03-27,M
Z169,2025-03-28,M
Z169,2025-03-29,
Z169,2025-03-30,
Z169,2025-03-31,H
Z170,2025-01-01,L
Z170,2025-01-02,L
Z170,2025-01-03,M
Z170,2025-01-04,H
Z170,2025-01-05,L
Z170,2025-01-06,L
Z170,2025-01-07,L
Z170,2025-01-08,H
Z170,2025-01-09,H
Z170,2025-01-10,M
Z170,2025-01-11,H
Z170,2025-01-12,H
Z170,2025-01-13,M
Z170,2025-01-14,H
Z170,2025-01-15,M
Z170,2025-01-16,H
Z170,2025-01-17,H
Z170,2025-01-18,M
Z170,2025-01-19,L
Z170,2025-01-20,M
Z170,2025-01-21,M
Z170,2025-01-22,m
Z170,2025-01-23,M
Z170,2025-01-24,L
Z170,2025-01-25,L
Z170,2025-01-26,M
Z170,2025-01-27,H
Z170,2025-01-28,M
Z170,2025-01-29,L
Z170,2025-01-30,M
Z170,2025-01-31,M
Z170,2025-02-01,M
Z170,2025-02-02,L
Z170,2025-02-03,M
Z170,2025-02-04,L
Z170,2025-02-05,L
Z170,2025-02-06,L
Z170,2025-02-07,L
Z170,2025-02-08,L
Z170,2025-02-09,L
Z170,2025-02-10,L
Z170,2025-02-11,M
Z170,2025-02-12,L
Z170,2025-02-13,L
Z170,2025-02-14,L
Z170,2025-02-15,M
Z170,2025-02-16,M
Z170,2025-02-17,H
Z170,2025-02-18,M
Z170,2025-02-19,L
Z170,2025-02-20,L
Z170,2025-02-21,L
Z170,2025-02-22,M
Z170,2025-02-23,M
Z170,2025-02-24,L
Z170,2025-02-25,L
Z170,2025-02-26,L
Z170,2025-02-27,H
Z170,2025-02-28,H
Z170,2025-03-01,M
Z170,2025-03-02,H
Z170,2025-03-03,H
Z170,2025-03-04,H
Z170,2025-03-05,L
Z170,2025-03-06,M
Z170,2025-03-07,H
Z170,2025-03-08,H
Z170,2025-03-09,H
Z170,2025-03-10,M
Z170,2025-03-11,L
Z170,2025-03-12,H
Z170,2025-03-13,L
Z170,2025-03-14,H
Z170,2025-03-15,M
Z170,2025-03-16,L
Z170,2025-03-17,H
Z170,2025-03-18,L
Z170,2025-03-19,L
Z170,2025-03-20,H
Z170,2025-03-21,M
Z170,2025-03-22,L
Z170,2025-03-23,M
Z170,2025-03-24,L
Z170,2025-03-25,L
Z170,2025-03-26,M
Z170,2025-03-27,M
Z170,2025-03-28,M
Z170,2025-03-29,M
Z170,2025-03-30,M
Z170,2025-03-31,L
Z171,2025-01-01,L
Z171,2025-01-02,H
Z171,2025-01-03,H
Z171,2025-01-04,M
Z171,2025-01-05,M
Z171,2025-01-06,M
Z171,2025-01-07,M
Z171,2025-01-08,M
Z171,2025-01-09,H
Z171,2025-01-10,L
Z171,2025-01-11,L
Z171,2025-01-12,M
Z171,2025-01-13,L
Z171,2025-01-14,L
Z171,2025-01-15,M
Z171,2025-01-16,L
Z171,2025-01-17,M
Z171,2025-01-18,L
Z171,2025-01-19,L
Z171,2025-01-20,M
Z171,2025-01-21,L
Z171,2025-01-22,M
Z171,2025-01-23,L
Z171,2025-01-24,M
Z171,2025-01-25,L
Z171,2025-01-26,H
Z171,2025-01-27,L
Z171,2025-01-28,L
Z171,2025-01-29,H
Z171,2025-01-30,L
Z171,2025-01-31,M
Z171,2025-02-01,M
Z171,2025-02-02,L
Z171,2025-02-03,L
Z171,2025-02-04,
Z171,2025-02-05,M
Z171,2025-02-06,H
Z171,2025-02-07,L
Z171,2025-02-08,M
Z171,2025-02-09,M
Z171,2025-02-10,M
Z171,2025-02-11,M
Z171,2025-02-12,M
Z171,2025-02-13,
Z171,2025-02-14,M
Z171,2025-02-15,L
Z171,2025-02-16,
Z171,2025-02-17,
Z171,2025-02-18,L
Z171,2025-02-19,L
Z171,2025-02-20,
Z171,2025-02-21,L
Z171,2025-02-22,L
Z171,2025-02-23,L
Z171,2025-02-24,M
Z171,2025-02-25,M
Z171,2025-02-26,L
Z171,2025-02-27,H
Z171,2025-02-28,H
Z171,2025-03-01,H
Z171,2025-03-02,L
Z171,2025-03-03,H
Z171,2025-03-04,
Z171,2025-03-05,H
Z171,2025-03-06,M
Z171,2025-03-07,M
Z171,2025-03-08,L
Z171,2025-03-09,H
Z171,2025-03-10,M
Z171,2025-03-11,L
Z171,2025-03-12,M
Z171,2025-03-13,H
Z171,2025-03-14,H
Z171,2025-03-15,L
Z171,2025-03-16,L
Z171,2025-03-17,L
Z171,2025-03-18,L
Z171,2025-03-19,H
Z171,2025-03-20,L
Z171,2025-03-21,L
Z171,2025-03-22,H
Z171,2025-03-23,M
Z171,2025-03-24,M
Z171,2025-03-25,M
Z171,2025-03-26,M
Z171,2025-03-27,H
Z171,2025-03-28,L
Z171,2025-03-29,H
Z171,2025-03-30,M
Z171,2025-03-31,L
Z172,2025-01-01,L
Z172,2025-01-02,M
Z172,2025-01-03,L
Z172,2025-01-04,M
Z172,2025-01-05,M
Z172,2025-01-06,H
Z172,2025-01-07,L
Z172,2025-01-08,L
Z172,2025-01-09,L
Z172,2025-01-10,L
Z172,2025-01-11,H
Z172,2025-01-12,H
Z172,2025-01-13,L
Z172,2025-01-14,M
Z172,2025-01-15,L
Z172,2025-01-16,L
Z172,2025-01-17,H
Z172,2025-01-18,
Z172,2025-01-19,M
Z172,2025-01-20,L
Z172,2025-01-21,L
Z172,2025-01-22,L
Z172,2025-01-23,H
Z172,2025-01-24,M
Z172,2025-01-25,L
Z172,2025-01-26,M
Z172,2025-01-27,M
Z172,2025-01-28,L
Z172,2025-01-29,H
Z172,2025-01-30,L
Z172,2025-01-31,L
Z172,2025-02-01,
Z172,2025-02-02,M
Z172,2025-02-03,H
Z172,2025-02-04,M
Z172,2025-02-05,M
Z172,2025-02-06,L
Z172,2025-02-07,L
Z172,2025-02-08,L
Z172,2025-02-09,L
Z172,2025-02-10,L
Z172,2025-02-11,L
Z172,2025-02-12,M
Z172,2025-02-13,L
Z172,2025-02-14,M
Z172,2025-02-15,L
Z172,2025-02-16,M
Z172,2025-02-17,M
Z172,2025-02-18,M
Z172,2025-02-19,M
Z172,2025-02-20,M
Z172,2025-02-21,L
Z172,2025-02-22,L
Z172,2025-02-23,M
Z172,2025-02-24,M
Z172,2025-02-25,L
Z172,2025-02-26,M
Z172,2025-02-27,L
Z172,2025-02-28,M
Z172,2025-03-01,M
Z172,2025-03-02,M
Z172,2025-03-03,M
Z172,2025-03-04,M
Z172,2025-03-05,L
Z172,2025-03-06,L
Z172,2025-03-07,M
Z172,2025-03-08,L
Z172,2025-03-09,L
Z172,2025-03-10,H
Z172,2025-03-11,L
Z172,2025-03-12,L
Z172,2025-03-13,L
Z172,2025-03-14,M
Z172,2025-03-15,H
Z172,2025-03-16,M
Z172,2025-03-17,M
Z172,2025-03-18,
Z172,2025-03-19,L
Z172,2025-03-20,H
Z172,2025-03-21,L
Z172,2025-03-22,M
Z172,2025-03-23,M
Z172,2025-03-24,L
Z172,2025-03-25,M
Z172,2025-03-26,M
Z172,2025-03-27,M
Z172,2025-03-28,L
Z172,2025-03-29,
Z172,2025-03-30,M
Z172,2025-03-31,L
Z173,2025-01-01,L
Z173,2025-01-02,L
Z173,2025-01-03,
Z173,2025-01-04,L
Z173,2025-01-05,L
Z173,2025-01-06,L
Z173,2025-01-07,H
Z173,2025-01-08,H
Z173,2025-01-09,M
Z173,2025-01-10,M
Z173,2025-01-11,L
Z173,2025-01-12,M
Z173,2025-01-13,L
Z173,2025-01-14,L
Z173,2025-01-15,M
Z173,2025-01-16,M
Z173,2025-01-17,M
Z173,2025-01-18,H
Z173,2025-01-19,M
Z173,2025-01-20,
Z173,2025-01-21,H
Z173,2025-01-22,M
Z173,2025-01-23,H
Z173,2025-01-24,L
Z173,2025-01-25,H
Z173,2025-01-26,L
Z173,2025-01-27,L
Z173,2025-01-28,L
Z173,2025-01-29,M
Z173,2025-01-30,H
Z173,2025-01-31,L
Z173,2025-02-01,L
Z173,2025-02-02,L
Z173,2025-02-03,M
Z173,2025-02-04,M
Z173,2025-02-05,M
Z173,2025-02-06,L
Z173,2025-02-07,L
Z173,2025-02-08,L
Z173,2025-02-09,M
Z173,2025-02-10,M
Z173,2025-02-11,M
Z173,2025-02-12,M
Z173,2025-02-13,L
Z173,2025-02-14,L
Z173,2025-02-15,M
Z173,2025-02-16,
Z173,2025-02-17,M
Z173,2025-02-18,M
Z173,2025-02-19,M
Z173,2025-02-20,L
Z173,2025-02-21,L
Z173,2025-02-22,L
Z173,2025-02-23,M
Z173,2025-02-24,M
Z173,2025-02-25,L
Z173,2025-02-26,L
Z173,2025-02-27,L
Z173,2025-02-28,L
Z173,2025-03-01,L
Z173,2025-03-02,M
Z173,2025-03-03,M
Z173,2025-03-04,M
Z173,2025-03-05,M
Z173,2025-03-06,L
Z173,2025-03-07,H
Z173,2025-03-08,m
Z173,2025-03-09,M
Z173,2025-03-10,M
Z173,2025-03-11,L
Z173,2025-03-12,L
Z173,2025-03-13,M
Z173,2025-03-14,M
Z173,2025-03-15,L
Z173,2025-03-16,M
Z173,2025-03-17,L
Z173,2025-03-18,L
Z173,2025-03-19,L
Z173,2025-03-20,L
Z173,2025-03-21,H
Z173,2025-03-22,M
Z173,2025-03-23,M
Z173,2025-03-24,L
Z173,2025-03-25,M
Z173,2025-03-26,M
Z173,2025-03-27,
Z173,2025-03-28,L
Z173,2025-03-29,M
Z173,2025-03-30,M
Z173,2025-03-31,
Z174,2025-01-01,
Z174,2025-01-02,L
Z174,2025-01-03,L
Z174,2025-01-04,L
Z174,2025-01-05,M
Z174,2025-01-06,L
Z174,2025-01-07,L
Z174,2025-01-08,L
Z174,2025-01-09,L
Z174,2025-01-10,H
Z174,2025-01-11,L
Z174,2025-01-12,L
Z174,2025-01-13,M
Z174,2025-01-14,H
Z174,2025-01-15,M
Z174,2025-01-16,M
Z174,2025-01-17,
Z174,2025-01-18,L
Z174,2025-01-19,h
Z174,2025-01-20,L
Z174,2025-01-21,L
Z174,2025-01-22,L
Z174,2025-01-23,M
Z174,2025-01-24,L
Z174,2025-01-25,L
Z174,2025-01-26,L
Z174,2025-01-27,H
Z174,2025-01-28,L
Z174,2025-01-29,L
Z174,2025-01-30,L
Z174,2025-01-31,M
Z174,2025-02-01,L
Z174,2025-02-02,M
Z174,2025-02-03,L
Z174,2025-02-04,M
Z174,2025-02-05,M
Z174,2025-02-06,L
Z174,2025-02-07,L
Z174,2025-02-08,L
Z174,2025-02-09,M
Z174,2025-02-10,H
Z174,2025-02-11,L
Z174,2025-02-12,M
Z174,2025-02-13,H
Z174,2025-02-14,H
Z174,2025-02-15,L
Z174,2025-02-16,M
Z174,2025-02-17,L
Z174,2025-02-18,L
Z174,2025-02-19,M
Z174,2025-02-20,M
Z174,2025-02-21,M
Z174,2025-02-22,H
Z174,2025-02-23,M
Z174,2025-02-24,M
Z174,2025-02-25,M
Z174,2025-02-26,M
Z174,2025-02-27,M
Z174,2025-02-28,M
Z174,2025-03-01,
Z174,2025-03-02,M
Z174,2025-03-03,
Z174,2025-03-04,L
Z174,2025-03-05,
Z174,2025-03-06,M
Z174,2025-03-07,M
Z174,2025-03-08,L
Z174,2025-03-09,L
Z174,2025-03-10,L
Z174,2025-03-11,M
Z174,2025-03-12,M
Z174,2025-03-13,M
Z174,2025-03-14,
Z174,2025-03-15,H
Z174,2025-03-16,H
Z174,2025-03-17,M
Z174,2025-03-18,H
Z174,2025-03-19,H
Z174,2025-03-20,L
Z174,2025-03-21,H
Z174,2025-03-22,M
Z174,2025-03-23,M
Z174,2025-03-24,H
Z174,2025-03-25,M
Z174,2025-03-26,H
Z174,2025-03-27,
Z174,2025-03-28,M
Z174,2025-03-29,L
Z174,2025-03-30,L
Z174,2025-03-31,L
Z175,2025-01-01,L
Z175,2025-01-02,M
Z175,2025-01-03,M
Z175,2025-01-04,H
Z175,2025-01-05,H
Z175,2025-01-06,M
Z175,2025-01-07,M
Z175,2025-01-08,M
Z175,2025-01-09,L
Z175,2025-01-10,H
Z175,2025-01-11,L
Z175,2025-01-12,L
Z175,2025-01-13,M
Z175,2025-01-14,M
Z175,2025-01-15,M
Z175,2025-01-16,M
Z175,2025-01-17,M
Z175,2025-01-18,M
Z175,2025-01-19,L
Z175,2025-01-20,L
Z175,2025-01-21,H
Z175,2025-01-22,L
Z175,2025-01-23,H
Z175,2025-01-24,M
Z175,2025-01-25,L
Z175,2025-01-26,L
Z175,2025-01-27,
Z175,2025-01-28,
Z175,2025-01-29,L
Z175,2025-01-30,M
Z175,2025-01-31,H
Z175,2025-02-01,M
Z175,2025-02-02,L
Z175,2025-02-03,M
Z175,2025-02-04,L
Z175,2025-02-05,L
Z175,2025-02-06,L
Z175,2025-02-07,L
Z175,2025-02-08,L
Z175,2025-02-09,M
Z175,2025-02-10,
Z175,2025-02-11,L
Z175,2025-02-12,M
Z175,2025-02-13,L
Z175,2025-02-14,M
Z175,2025-02-15,M
Z175,2025-02-16,M
Z175,2025-02-17,L
Z175,2025-02-18,M
Z175,2025-02-19,M
Z175,2025-02-20,M
Z175,2025-02-21,L
Z175,2025-02-22,
Z175,2025-02-23,M
Z175,2025-02-24,M
Z175,2025-02-25,M
Z175,2025-02-26,M
Z175,2025-02-27,L
Z175,2025-02-28,H
Z175,2025-03-01,L
Z175,2025-03-02,
Z175,2025-03-03,
Z175,2025-03-04,H
Z175,2025-03-05,L
Z175,2025-03-06,M
Z175,2025-03-07,H
Z175,2025-03-08,
Z175,2025-03-09,H
Z175,2025-03-10,L
Z175,2025-03-11,H
Z175,2025-03-12,L
Z175,2025-03-13,H
Z175,2025-03-14,M
Z175,2025-03-15,M
Z175,2025-03-16,
Z175,2025-03-17,M
Z175,2025-03-18,L
Z175,2025-03-19,L
Z175,2025-03-20,M
Z175,2025-03-21,L
Z175,2025-03-22,M
Z175,2025-03-23,M
Z175,2025-03-24,M
Z175,2025-03-25,L
Z175,2025-03-26,L
Z175,2025-03-27,H
Z175,2025-03-28,M
Z175,2025-03-29,L
Z175,2025-03-30,M
Z175,2025-03-31,H
Z176,2025-01-01,M
Z176,2025-01-02,M
Z176,2025-01-03,L
Z176,2025-01-04,L
Z176,2025-01-05,M
Z176,2025-01-06,M
Z176,2025-01-07,H
Z176,2025-01-08,M
Z176,2025-01-09,M
Z176,2025-01-10,M
Z176,2025-01-11,
Z176,2025-01-12,L
Z176,2025-01-13,L
Z176,2025-01-14,M
Z176,2025-01-15,L
Z176,2025-01-16,H
Z176,2025-01-17,M
Z176,2025-01-18,M
Z176,2025-01-19,M
Z176,2025-01-20,L
Z176,2025-01-21,L
Z176,2025-01-22,M
Z176,2025-01-23,H
Z176,2025-01-24,M
Z176,2025-01-25,L
Z176,2025-01-26,
Z176,2025-01-27,M
Z176,2025-01-28,L
Z176,2025-01-29,L
Z176,2025-01-30,L
Z176,2025-01-31,L
Z176,2025-02-01,L
Z176,2025-02-02,L
Z176,2025-02-03,H
Z176,2025-02-04,H
Z176,2025-02-05,L
Z176,2025-02-06,M
Z176,2025-02-07,L
Z176,2025-02-08,M
Z176,2025-02-09,M
Z176,2025-02-10,L
Z176,2025-02-11,M
Z176,2025-02-12,H
Z176,2025-02-13,L
Z176,2025-02-14,M
Z176,2025-02-15,L
Z176,2025-02-16,M
Z176,2025-02-17,L
Z176,2025-02-18,H
Z176,2025-02-19,L
Z176,2025-02-20,M
Z176,2025-02-21,H
Z176,2025-02-22,H
Z176,2025-02-23,H
Z176,2025-02-24,M
Z176,2025-02-25,L
Z176,2025-02-26,M
Z176,2025-02-27,M
Z176,2025-02-28,L
Z176,2025-03-01,H
Z176,2025-03-02,H
Z176,2025-03-03,H
Z176,2025-03-04,L
Z176,2025-03-05,L
Z176,2025-03-06,L
Z176,2025-03-07,M
Z176,2025-03-08,M
Z176,2025-03-09,
Z176,2025-03-10,M
Z176,2025-03-11,
Z176,2025-03-12,L
Z176,2025-03-13,M
Z176,2025-03-14,L
Z176,2025-03-15,
Z176,2025-03-16,L
Z176,2025-03-17,L
Z176,2025-03-18,M
Z176,2025-03-19,H
Z176,2025-03-20,
Z176,2025-03-21,L
Z176,2025-03-22,L
Z176,2025-03-23,L
Z176,2025-03-24,L
Z176,2025-03-25,L
Z176,2025-03-26,L
Z176,2025-03-27,M
Z176,2025-03-28,H
Z176,2025-03-29,H
Z176,2025-03-30,L
Z176,2025-03-31,L
Z177,2025-01-01,M
Z177,2025-01-02,M
Z177,2025-01-03,H
Z177,2025-01-04,M
Z177,2025-01-05,L
Z177,2025-01-06,L
Z177,2025-01-07,
Z177,2025-01-08,L
Z177,2025-01-09,L
Z177,2025-01-10,L
Z177,2025-01-11,m
Z177,2025-01-12,
Z177,2025-01-13,
Z177,2025-01-14,M
Z177,2025-01-15,M
Z177,2025-01-16,M
Z177,2025-01-17,M
Z177,2025-01-18,
Z177,2025-01-19,H
Z177,2025-01-20,M
Z177,2025-01-21,
Z177,2025-01-22,L
Z177,2025-01-23,M
Z177,2025-01-24,L
Z177,2025-01-25,M
Z177,2025-01-26,M
Z177,2025-01-27,H
Z177,2025-01-28,
Z177,2025-01-29,L
Z177,2025-01-30,M
Z177,2025-01-31,H
Z177,2025-02-01,M
Z177,2025-02-02,H
Z177,2025-02-03,L
Z177,2025-02-04,H
Z177,2025-02-05,M
Z177,2025-02-06,H
Z177,2025-02-07,m
Z177,2025-02-08,M
Z177,2025-02-09,M
Z177,2025-02-10,M
Z177,2025-02-11,L
Z177,2025-02-12,L
Z177,2025-02-13,L
Z177,2025-02-14,
Z177,2025-02-15,L
Z177,2025-02-16,L
Z177,2025-02-17,L
Z177,2025-02-18,M
Z177,2025-02-19,
Z177,2025-02-20,M
Z177,2025-02-21,M
Z177,2025-02-22,H
Z177,2025-02-23,M
Z177,2025-02-24,H
Z177,2025-02-25,M
Z177,2025-02-26,M
Z177,2025-02-27,L
Z177,2025-02-28,L
Z177,2025-03-01,L
Z177,2025-03-02,M
Z177,2025-03-03,
Z177,2025-03-04,M
Z177,2025-03-05,M
Z177,2025-03-06,M
Z177,2025-03-07,H
Z177,2025-03-08,M
Z177,2025-03-09,M
Z177,2025-03-10,L
Z177,2025-03-11,M
Z177,2025-03-12,L
Z177,2025-03-13,
Z177,2025-03-14,L
Z177,2025-03-15,M
Z177,2025-03-16,M
Z177,2025-03-17,
Z177,2025-03-18,M
Z177,2025-03-19,H
Z177,2025-03-20,H
Z177,2025-03-21,H
Z177,2025-03-22,H
Z177,2025-03-23,L
Z177,2025-03-24,H
Z177,2025-03-25,L
Z177,2025-03-26,H
Z177,2025-03-27,
Z177,2025-03-28,H
Z177,2025-03-29,
Z177,2025-03-30,L
Z177,2025-03-31,H
Z178,2025-01-01,L
Z178,2025-01-02,L
Z178,2025-01-03,L
Z178,2025-01-04,L
Z178,2025-01-05,L
Z178,2025-01-06,M
Z178,2025-01-07,H
Z178,2025-01-08,M
Z178,2025-01-09,M
Z178,2025-01-10,M
Z178,2025-01-11,M
Z178,2025-01-12,L
Z178,2025-01-13,L
Z178,2025-01-14,H
Z178,2025-01-15,L
Z178,2025-01-16,L
Z178,2025-01-17,M
Z178,2025-01-18,H
Z178,2025-01-19,M
Z178,2025-01-20,M
Z178,2025-01-21,H
Z178,2025-01-22,
Z178,2025-01-23,M
Z178,2025-01-24,H
Z178,2025-01-25,M
Z178,2025-01-26,L
Z178,2025-01-27,M
Z178,2025-01-28,M
Z178,2025-01-29,L
Z178,2025-01-30,M
Z178,2025-01-31,H
Z178,2025-02-01,H
Z178,2025-02-02,L
Z178,2025-02-03,L
Z178,2025-02-04,
Z178,2025-02-05,H
Z178,2025-02-06,H
Z178,2025-02-07,L
Z178,2025-02-08,M
Z178,2025-02-09,M
Z178,2025-02-10,
Z178,2025-02-11,L
Z178,2025-02-12,M
Z178,2025-02-13,M
Z178,2025-02-14,H
Z178,2025-02-15,M
Z178,2025-02-16,L
Z178,2025-02-17,L
Z178,2025-02-18,L
Z178,2025-02-19,L
Z178,2025-02-20,L
Z178,2025-02-21,M
Z178,2025-02-22,L
Z178,2025-02-23,L
Z178,2025-02-24,M
Z178,2025-02-25,M
Z178,2025-02-26,
Z178,2025-02-27,H
Z178,2025-02-28,M
Z178,2025-03-01,L
Z178,2025-03-02,M
Z178,2025-03-03,M
Z178,2025-03-04,H
Z178,2025-03-05,H
Z178,2025-03-06,H
Z178,2025-03-07,M
Z178,2025-03-08,L
Z178,2025-03-09,M
Z178,2025-03-10,H
Z178,2025-03-11,M
Z178,2025-03-12,M
Z178,2025-03-13,M
Z178,2025-03-14,L
Z178,2025-03-15,L
Z178,2025-03-16,L
Z178,2025-03-17,H
Z178,2025-03-18,H
Z178,2025-03-19,L
Z178,2025-03-20,L
Z178,2025-03-21,L
Z178,2025-03-22,M
Z178,2025-03-23,
Z178,2025-03-24,M
Z178,2025-03-25,M
Z178,2025-03-26,
Z178,2025-03-27,M
Z178,2025-03-28,L
Z178,2025-03-29,M
Z178,2025-03-30,H
Z178,2025-03-31,H
Z179,2025-01-01,H
Z179,2025-01-02,M
Z179,2025-01-03,L
Z179,2025-01-04,L
Z179,2025-01-05,L
Z179,2025-01-06,L
Z179,2025-01-07,L
Z179,2025-01-08,M
Z179,2025-01-09,L
Z179,2025-01-10,L
Z179,2025-01-11,M
Z179,2025-01-12,L
Z179,2025-01-13,M
Z179,2025-01-14,M
Z179,2025-01-15,
Z179,2025-01-16,M
Z179,2025-01-17,H
Z179,2025-01-18,H
Z179,2025-01-19,M
Z179,2025-01-20,L
Z179,2025-01-21,M
Z179,2025-01-22,M
Z179,2025-01-23,L
Z179,2025-01-24,H
Z179,2025-01-25,L
Z179,2025-01-26,L
Z179,2025-01-27,M
Z179,2025-01-28,L
Z179,2025-01-29,H
Z179,2025-01-30,H
Z179,2025-01-31,L
Z179,2025-02-01,H
Z179,2025-02-02,
Z179,2025-02-03,L
Z179,2025-02-04,M
Z179,2025-02-05,L
Z179,2025-02-06,M
Z179,2025-02-07,
Z179,2025-02-08,M
Z179,2025-02-09,m
Z179,2025-02-10,L
Z179,2025-02-11,L
Z179,2025-02-12,L
Z179,2025-02-13,
Z179,2025-02-14,M
Z179,2025-02-15,L
Z179,2025-02-16,L
Z179,2025-02-17,L
Z179,2025-02-18,M
Z179,2025-02-19,L
Z179,2025-02-20,M
Z179,2025-02-21,M
Z179,2025-02-22,L
Z179,2025-02-23,H
Z179,2025-02-24,L
Z179,2025-02-25,L
Z179,2025-02-26,L
Z179,2025-02-27,M
